"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp","Family_Genus"
"Otu0086",12.9707604315175,1.13817273774919,0.313515533125185,3.63035517380481,0.000283031481020372,0.00175296917277134,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_3","2.0e-03","IAV","Otu0086","D1_IAVvsControl","Lachnospiraceae Coprococcus_3"
"Otu00871",21.6649241894837,0.586569440441984,0.187186073666515,3.13361688160092,0.00172666136266362,0.00789330908646227,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae_ge","8.0e-03","IAV","Otu0087","D1_IAVvsControl","Muribaculaceae Muribaculaceae_ge"
"Otu00911",1.9085174495023,3.1447729394742,1.00981016220458,3.11422191732419,0.00184430716721315,0.00814804179477706,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_XPB1014_group","8.0e-03","IAV","Otu0091","D1_IAVvsControl","Lachnospiraceae Lachnospiraceae_XPB1014_group"
"Otu0098",43.5918067519139,-1.27150006789646,0.285802064799712,-4.44888342142494,8.63178485335888e-06,7.20566387758654e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","0.0e+00","Control","Otu0098","D1_IAVvsControl","Peptostreptococcaceae Peptostreptococcus"
"Otu0104",4.73712958279788,-3.31434253772041,0.643014478454342,-5.15438244203665,2.54468136541691e-07,3.75829863200037e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified","0.0e+00","Control","Otu0104","D1_IAVvsControl","Burkholderiaceae Burkholderiaceae_unclassified"
"Otu0107",5.04707671575629,1.29110392985785,0.449944809361144,2.86947177297373,0.0041115802912874,0.0148947814325883,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera","1.5e-02","IAV","Otu0107","D1_IAVvsControl","Erysipelotrichaceae Catenisphaera"
"Otu0109",34.0967927652926,-1.60334888290609,0.346779336123284,-4.62354216612284,3.77242012891772e-06,3.62152332376101e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","0.0e+00","Control","Otu0109","D1_IAVvsControl","Porphyromonadaceae Porphyromonas"
"Otu01111",3.90986040333229,-1.66089427429618,0.481202265939048,-3.45155123294154,0.000557373926886944,0.00305759411320838,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","uncultured","3.0e-03","Control","Otu0111","D1_IAVvsControl","Atopobiaceae uncultured"
"Otu0112",18.5824399790066,1.616478285691,0.285646061428595,5.65902529027198,1.52235122864714e-08,2.92291435900251e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group","0.0e+00","IAV","Otu0112","D1_IAVvsControl","Christensenellaceae Christensenellaceae_R-7_group"
"Otu0119",13.2801351216895,1.55729269747344,0.338234179796098,4.60418488282953,4.14084483310811e-06,3.78591527598456e-05,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium","0.0e+00","IAV","Otu0119","D1_IAVvsControl","Erysipelotrichaceae Catenibacterium"
"Otu0120",22.2092510727697,-1.31783696844687,0.450797668855333,-2.92334468319929,0.00346292940955534,0.0132976489326925,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Parvimonas","1.3e-02","Control","Otu0120","D1_IAVvsControl","Family_XI Parvimonas"
"Otu01281",9.35250635524452,-6.62014627031986,0.700655533943858,-9.44850350793107,3.43709324138243e-21,1.09986983724238e-19,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","0.0e+00","Control","Otu0128","D1_IAVvsControl","Veillonellaceae Dialister"
"Otu01311",12.9392522034234,1.19063671125516,0.335044899299657,3.55366314707057,0.00037990547719546,0.00221035914004632,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","2.0e-03","IAV","Otu0131","D1_IAVvsControl","Ruminococcaceae Oscillospira"
"Otu01341",4.03000600274618,2.16209278497661,0.658182043747242,3.28494647570013,0.00102001746779819,0.00515377246887505,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Intestinibacter","5.0e-03","IAV","Otu0134","D1_IAVvsControl","Peptostreptococcaceae Intestinibacter"
"Otu0143",16.0746938974307,-1.20365838853806,0.300040088701163,-4.01165855452366,6.02936617930449e-05,0.000445245502471716,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge","0.0e+00","Control","Otu0143","D1_IAVvsControl","Family_XIII Family_XIII_ge"
"Otu01501",8.45461380820552,1.16695096856869,0.318515250902064,3.66372085877764,0.000248577682634161,0.00159089716885863,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_unclassified","2.0e-03","IAV","Otu0150","D1_IAVvsControl","Erysipelotrichaceae Erysipelotrichaceae_unclassified"
"Otu0153",14.2669393403594,-1.41702231742301,0.377868824794286,-3.75003764386872,0.000176808026144052,0.00117059106964338,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","1.0e-03","Control","Otu0153","D1_IAVvsControl","Actinomycetaceae Actinomyces"
"Otu0165",13.4104690711976,-2.15257126145419,0.453806442699017,-4.74336866760144,2.10193233118082e-06,2.13447015556811e-05,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacteriaceae_unclassified","0.0e+00","Control","Otu0165","D1_IAVvsControl","Fusobacteriaceae Fusobacteriaceae_unclassified"
"Otu01681",5.38823311653075,-1.24897477035394,0.471195275554781,-2.65065215028613,0.00803365335836602,0.0280447535419323,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","2.8e-02","Control","Otu0168","D1_IAVvsControl","Lachnospiraceae Marvinbryantia"
"Otu0195",2.03902582417712,-3.91916824530533,0.985149867179512,-3.97824572267966,6.94256039193534e-05,0.000493693183426513,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","0.0e+00","Control","Otu0195","D1_IAVvsControl","Sphingobacteriaceae Sphingobacterium"
"Otu0208",6.13483637217455,1.82751322453877,0.385357950788856,4.74237840635625,2.11223609144761e-06,2.13447015556811e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010","0.0e+00","IAV","Otu0208","D1_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-010"
"Otu0231",14.6511539090824,-1.98164947342424,0.570397250377232,-3.47415677777842,0.000512461513225114,0.00289390030997711,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","3.0e-03","Control","Otu0231","D1_IAVvsControl","Pseudomonadaceae Pseudomonas"
"Otu0243",3.9406630677726,-1.06109179628392,0.44058753672839,-2.4083563601529,0.0160245307316434,0.0488366650869133,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","4.9e-02","Control","Otu0243","D1_IAVvsControl","Lachnospiraceae Lachnospiraceae_NK4A136_group"
"Otu0248",2.48818497845097,-1.42941193505909,0.571868378864715,-2.49954707741804,0.0124352175699758,0.0397926962239227,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6","4.0e-02","Control","Otu0248","D1_IAVvsControl","Ruminococcaceae Ruminiclostridium_6"
"Otu0254",10.3854853735144,-1.38665990688925,0.410775511427333,-3.37571220365835,0.000736248903218366,0.00392666081716462,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","4.0e-03","Control","Otu0254","D1_IAVvsControl","Atopobiaceae Atopobium"
"Otu0266",1.84665687076904,-3.66255722089853,0.802296951988772,-4.56508928747592,4.99281789937535e-06,4.35736834854576e-05,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified","0.0e+00","Control","Otu0266","D1_IAVvsControl","Leptotrichiaceae Leptotrichiaceae_unclassified"
"Otu0270",3.05512478279314,1.53325318008914,0.589455492887047,2.60113477368672,0.00929159429365181,0.0318568947210919,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","3.2e-02","IAV","Otu0270","D1_IAVvsControl","Lachnospiraceae Lachnoclostridium"
"Otu02841",3.75049404373973,2.41809591586276,0.676848869574054,3.57257879057179,0.000353483079657001,0.00212089847794201,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Schwartzia","2.0e-03","IAV","Otu0284","D1_IAVvsControl","Veillonellaceae Schwartzia"
"Otu0289",1.39394648137895,2.97154128262527,0.919175163468813,3.23283461164374,0.00122568500115409,0.00603414154414321,"Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter","6.0e-03","IAV","Otu0289","D1_IAVvsControl","Fibrobacteraceae Fibrobacter"
"Otu0328",3.62326086812534,-1.7277130111662,0.698370293731482,-2.47392110843491,0.0133639203798404,0.0420634870972026,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","4.2e-02","Control","Otu0328","D1_IAVvsControl","Leptotrichiaceae Leptotrichia"
"Otu0333",3.30789447194518,1.24547583213588,0.488608252181036,2.54902741936175,0.0108023806710424,0.0361565850396932,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","3.6e-02","IAV","Otu0333","D1_IAVvsControl","Ruminococcaceae Oscillibacter"
"Otu0337",4.24749472264907,2.1134774937197,0.637339948153625,3.31609135727715,0.000912859820210056,0.00473700231027921,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge","5.0e-03","IAV","Otu0337","D1_IAVvsControl","Clostridiales_vadinBB60_group Clostridiales_vadinBB60_group_ge"
"Otu03601",6.82425366942966,2.02452273106838,0.422382050012349,4.79310787712024,1.64217262589212e-06,1.85468908336051e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified","0.0e+00","IAV","Otu0360","D1_IAVvsControl","Clostridiales_unclassified Clostridiales_unclassified"
"Otu0363",4.14481649287904,2.16408583138539,0.713916423619272,3.03128736052091,0.00243513372426859,0.0101640364143385,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-004","1.0e-02","IAV","Otu0363","D1_IAVvsControl","Lachnospiraceae Lachnospiraceae_UCG-004"
"Otu0570",1.2352135040031,2.14680236019473,0.777913577039916,2.75969262339353,0.00578557684613676,0.0205709398973752,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridiaceae_1_unclassified","2.1e-02","IAV","Otu0570","D1_IAVvsControl","Clostridiaceae_1 Clostridiaceae_1_unclassified"
"Otu0002",5090.0491035941,0.93617752615443,0.272080068309051,3.44081627137436,0.000579962197528073,0.00463969758022458,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","5.0e-03","IAV","Otu0002","D3_IAVvsControl","Pasteurellaceae Actinobacillus"
"Otu0012",201.62914744824,0.785017633162167,0.142204669771788,5.52033652918692,3.38351034003302e-08,4.56773895904457e-07,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_NK3B31_group","0.0e+00","IAV","Otu0012","D3_IAVvsControl","Prevotellaceae Prevotellaceae_NK3B31_group"
"Otu00131",160.450734036352,0.763303848214131,0.230213003754715,3.31564175682886,0.000914329555801886,0.00598470254706689,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","6.0e-03","IAV","Otu0013","D3_IAVvsControl","Veillonellaceae Megasphaera"
"Otu00151",143.866439695715,1.47388337064053,0.220112378456785,6.69604944971278,2.14129290536322e-11,5.13910297287173e-10,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","0.0e+00","IAV","Otu0015","D3_IAVvsControl","Acidaminococcaceae Phascolarctobacterium"
"Otu00171",223.752705366131,-1.09249216923981,0.175888818254806,-6.21126561699417,5.25595427851442e-10,8.73297018583935e-09,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","0.0e+00","Control","Otu0017","D3_IAVvsControl","Clostridiaceae_1 Clostridium_sensu_stricto_1"
"Otu0024",109.801970581405,-3.00067795059725,0.859295687045267,-3.49202026244916,0.00047938188019683,0.00414185944490061,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","4.0e-03","Control","Otu0024","D3_IAVvsControl","Staphylococcaceae Staphylococcus"
"Otu00302",43.0884972527103,-2.6411354292271,0.335896820400343,-7.86293667823121,3.75230723921692e-15,1.35083060611809e-13,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","0.0e+00","Control","Otu0030","D3_IAVvsControl","Streptococcaceae Lactococcus"
"Otu00341",42.9894680150231,-1.37369907901855,0.396639660971638,-3.46334271175362,0.000533508406941522,0.00443222368843726,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","4.0e-03","Control","Otu0034","D3_IAVvsControl","Erysipelotrichaceae Turicibacter"
"Otu00352",38.8513622286987,-0.966024777387994,0.286045571772534,-3.37717088714866,0.00073235535685599,0.00506115276380418,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","5.0e-03","Control","Otu0035","D3_IAVvsControl","Moraxellaceae Acinetobacter"
"Otu00362",15.9637913505587,-4.0274139114156,0.641600264763023,-6.27713879280138,3.44860220291138e-10,6.77180068935326e-09,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter","0.0e+00","Control","Otu0036","D3_IAVvsControl","Weeksellaceae Empedobacter"
"Otu00382",141.462711070913,0.877149575784406,0.153557648821815,5.7121842025742,1.11535263457707e-08,1.72082977906176e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002","0.0e+00","IAV","Otu0038","D3_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-002"
"Otu0039",70.2106253545111,-1.86348186634847,0.298899146884359,-6.2344837239346,4.53270451073692e-10,8.15886811932646e-09,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured","0.0e+00","Control","Otu0039","D3_IAVvsControl","Veillonellaceae uncultured"
"Otu00451",44.9229663102467,-3.1571006485819,0.331664310603224,-9.5189640478345,1.74913990502366e-21,9.44535548712776e-20,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","0.0e+00","Control","Otu0045","D3_IAVvsControl","Acidaminococcaceae Succiniclasticum"
"Otu00532",57.6106618167632,-2.266288082145,0.327529984799373,-6.91933009899295,4.53784356489359e-12,1.22521776252127e-10,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","0.0e+00","Control","Otu0053","D3_IAVvsControl","Atopobiaceae Olsenella"
"Otu00551",3.47105577080713,-2.002189885099,0.593999916965147,-3.37069051344072,0.000749800409452472,0.00506115276380418,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified","5.0e-03","Control","Otu0055","D3_IAVvsControl","Enterobacteriaceae Enterobacteriaceae_unclassified"
"Otu0056",90.6968814252891,0.442798065110988,0.16582483168413,2.67027598106928,0.00757889253839859,0.0355878432237847,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","3.6e-02","IAV","Otu0056","D3_IAVvsControl","Ruminococcaceae Subdoligranulum"
"Otu00571",33.0746245772768,0.888782202357426,0.311859450605573,2.84994474476107,0.00437268248236349,0.0220118702794879,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","2.2e-02","IAV","Otu0057","D3_IAVvsControl","Spirochaetaceae Treponema_2"
"Otu00601",47.8281835010672,0.74526196201686,0.17476764051443,4.26430178849572,2.00528262807833e-05,0.00021657052383246,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005","0.0e+00","IAV","Otu0060","D3_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-005"
"Otu00642",29.4934675754362,-5.72763326209729,0.52554190457758,-10.8985281900614,1.17136675323564e-27,1.26507609349449e-25,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","0.0e+00","Control","Otu0064","D3_IAVvsControl","Leuconostocaceae Leuconostoc"
"Otu0071",47.0940853564666,-2.58529993350677,0.198020290350405,-13.0557324652538,5.89404059526954e-39,1.27311276857822e-36,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","0.0e+00","Control","Otu0071","D3_IAVvsControl","Peptostreptococcaceae Romboutsia"
"Otu00721",19.2499363369811,-1.28734961849161,0.458542055347857,-2.80748429392154,0.00499301145819165,0.0245111471583954,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","2.5e-02","Control","Otu0072","D3_IAVvsControl","Enterococcaceae Enterococcus"
"Otu00731",6.45682028327657,1.36025495596255,0.430617304059147,3.1588488041245,0.00158393640933697,0.0100626548357878,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","1.0e-02","IAV","Otu0073","D3_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-001"
"Otu0074",74.7982310067402,1.17443652157515,0.186397397345168,6.30071309096846,2.96279376642587e-10,6.39963453547988e-09,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_unclassified","0.0e+00","IAV","Otu0074","D3_IAVvsControl","Prevotellaceae Prevotellaceae_unclassified"
"Otu00771",29.2587099450213,-1.86223102801547,0.51977930046639,-3.58273410723459,0.000340016659727679,0.00306014993754911,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella","3.0e-03","Control","Otu0077","D3_IAVvsControl","Weeksellaceae Bergeyella"
"Otu00801",41.8166605129159,-1.78482619169703,0.47424364289213,-3.76352159580345,0.000167537251475165,0.00157339331820155,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","2.0e-03","Control","Otu0080","D3_IAVvsControl","Fusobacteriaceae Fusobacterium"
"Otu00872",31.4292222868792,0.731119752469657,0.161390402405016,4.53013154174362,5.89469736628121e-06,7.07363683953746e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae_ge","0.0e+00","IAV","Otu0087","D3_IAVvsControl","Muribaculaceae Muribaculaceae_ge"
"Otu0090",31.6863209111732,1.37585108047926,0.244121905479935,5.635918160537,1.7412806415131e-08,2.50744412377886e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ge","0.0e+00","IAV","Otu0090","D3_IAVvsControl","Lachnospiraceae Lachnospiraceae_ge"
